precio_comunitario,porcentaje_vs_red,ahorro_prom_abs,ahorro_prom_pct,prob_ahorro,utilidad_prom,margen_prom,prob_perdida,es_factible,score,pct_incentivo_usuario,pct_incentivo_empresa
713.8441247002398,0.8923051558752998,285057.74776467955,0.10660293895668634,1.0,216865.5457496248,0.07649526260786421,0.0,False,0.2746220572696805,0.28979999999999906,0.7102000000000009
716.8854059609455,0.8961067574511818,274986.0711033263,0.10285776760581111,1.0,228078.841127389,0.08019243867258452,0.0,True,0.27200043732406776,0.25598095238095214,0.7440190476190478
719.9266872216513,0.8999083590270641,265079.9340183006,0.09910003719687216,1.0,237806.14957371898,0.0833441745754208,0.0,True,0.2693700260378105,0.22216190476190395,0.7778380952380961
722.9679684823569,0.9037099606029462,254690.6705839365,0.09516100931566879,1.0,247671.5228179227,0.08644402167720466,0.0,True,0.26661270652096813,0.188342857142857,0.811657142857143
726.0092497430627,0.9075115621788283,244271.26956467723,0.09137037449627577,1.0,258258.80480081995,0.08985398610955787,0.0,True,0.26395926214739307,0.1545238095238088,0.8454761904761912
729.0505310037684,0.9113131637547105,233993.40268090696,0.08745206395880023,1.0,268529.41552855156,0.09307258525356057,0.0,True,0.2612164447711602,0.12070476190476188,0.8792952380952381
732.0918122644741,0.9151147653305927,224612.48004044904,0.08395990065645138,1.0,277038.3052218585,0.09574203531764713,0.0,True,0.25877193045951596,0.08688571428571368,0.9131142857142863
735.1330935251798,0.9189163669064747,215047.88563160153,0.0803646073815106,1.0,287694.2495610407,0.099072195324495,0.0,True,0.25625522516705745,0.053066666666666755,0.9469333333333333
738.1743747858856,0.922717968482357,204409.36096183336,0.07641707418465057,1.0,298299.0372941999,0.10238408480280135,0.0,True,0.2534919519292554,0.019247619047618555,0.9807523809523815
741.2156560465912,0.926519570058239,194003.19305303,0.07251399347327547,1.0,307664.3341960009,0.10522689221372834,0.0,True,0.25075979543129284,0.0,1.0
744.256937307297,0.9303211716341212,183805.1895543887,0.06864650421832458,1.0,317175.5214708905,0.10812760946879314,0.0,True,0.24805255295282722,0.0,1.0
747.2982185680028,0.9341227732100035,174649.92301484488,0.06524786827161123,1.0,327287.603947393,0.11120453021771445,0.0,True,0.24567350779012787,0.0,1.0
750.3394998287084,0.9379243747858855,163817.3360442187,0.0612188657212945,1.0,340179.12616020977,0.11517439683809214,0.0,True,0.24285320600490617,0.0,1.0
753.3807810894142,0.9417259763617678,153513.6072225387,0.0573447422461247,1.0,349192.77852303034,0.11783842612168742,0.0,True,0.2401413195722873,0.0,1.0
756.4220623501199,0.9455275779376499,143815.53193405463,0.05367998112557327,1.0,358187.9485782317,0.12043237038485899,0.0,True,0.2375759867879013,0.0,1.0
759.4633436108256,0.949329179513532,134115.07390253755,0.05005583281964083,1.0,367986.4495060374,0.12336667595225927,0.0,True,0.2350390829737486,0.0,1.0
762.5046248715313,0.9531307810894141,122591.89848356457,0.0457569415061448,0.9988,378292.72022210894,0.12634562215760262,0.0,False,0.23178985905430138,0.0,1.0
765.5459061322371,0.9569323826652963,114352.72595677766,0.04262098929362307,0.9984,387793.0001406172,0.12906915555938908,0.0,False,0.22951469250553613,0.0,1.0
768.5871873929427,0.9607339842411784,103226.11107910714,0.03850385406676117,0.997,399855.7460803198,0.1326691881807441,0.0,False,0.22635269784673284,0.0,1.0
771.6284686536485,0.9645355858170607,93803.47785517025,0.03495543863712924,0.9944,408128.8382081098,0.13497845779709808,0.0,False,0.22334880704599047,0.0,1.0
774.6697499143543,0.9683371873929428,83813.9083388542,0.031208913108821058,0.9858,418559.42512229015,0.13796381751113876,0.0,False,0.21900623917617473,0.0,1.0
777.7110311750599,0.9721387889688249,73695.32088233721,0.027415578835243922,0.9744,427569.41563527886,0.14045966170234062,0.0,False,0.21407090518467076,0.0,1.0
780.7523124357657,0.9759403905447072,63123.06815687773,0.023457314807418018,0.9522,438538.38012601034,0.14364686972180069,0.0,False,0.20686012036519263,0.0,1.0
783.7935936964714,0.9797419921205892,54765.329795884885,0.020312756274155238,0.9224,449428.1660933184,0.1467072551327341,0.0,False,0.19869892939190867,0.0,1.0
786.8348749571771,0.9835435936964714,44986.2342522309,0.01664222672795334,0.8796,458990.86083131674,0.1492977730249816,0.0,False,0.18756955870956735,0.0,1.0
789.8761562178828,0.9873451952723535,34415.8329939155,0.012682189491065102,0.8096,467641.4784381667,0.1516198466782794,0.0,False,0.1707975326437456,0.0,1.0
792.9174374785886,0.9911467968482357,23514.8592492683,0.008598071456696938,0.7266,479402.61373196385,0.1549902460028107,0.0,False,0.15133865001968785,0.0,1.0
795.9587187392942,0.9949483984241178,13161.117624440934,0.004737063509870923,0.6308,489151.66101350496,0.15756939490565616,0.0,False,0.12947594445690966,0.0,1.0
799.0,0.99875,2831.5932761342287,0.0008633035968735908,0.5334,498704.1032979451,0.160142616308972,0.0,False,0.10728431251781151,0.0,1.0
