precio_comunitario,porcentaje_vs_red,ahorro_prom_abs,ahorro_prom_pct,prob_ahorro,utilidad_prom,margen_prom,prob_perdida,es_factible,score,pct_incentivo_usuario,pct_incentivo_empresa
481.121103117506,0.6014013788968825,453615.4040122355,0.16969754328515932,1.0,11761.373144580055,0.004348607201836834,0.411,False,0.27768828029961157,0.9999999999999998,2.220446049250313e-16
487.60842754367934,0.6095105344295991,431538.3242912022,0.16144020754730998,1.0,34538.537392214355,0.012804441751466543,0.2602,False,0.286988145283117,0.9278609523809521,0.07213904761904788
494.0957519698527,0.6176196899623159,410085.9337533401,0.15347326381924636,1.0,56147.08806576171,0.020695537197344214,0.1528,False,0.29215128467347246,0.8557219047619044,0.14427809523809565
500.583076396026,0.6257288454950325,389422.1799246307,0.14565131073518392,1.0,78025.5186794392,0.02854371614574235,0.077,False,0.29425591751462876,0.7835828571428572,0.21641714285714275
507.07040082219936,0.6338380010277492,366972.0189973453,0.13730603578085812,1.0,99044.8095844953,0.03599241537530154,0.0308,True,0.29303422504660065,0.7114438095238095,0.2885561904761905
513.5577252483727,0.6419471565604659,346565.01394837763,0.12955015752324503,1.0,120010.74858981524,0.04326787482778353,0.016,True,0.28908511026627154,0.6393047619047624,0.3606952380952376
520.045049674546,0.6500563120931825,325165.85265834606,0.12157830146224703,1.0,140165.12023017617,0.05016811017517201,0.0042,True,0.28468481102357296,0.5671657142857146,0.4328342857142854
526.5323741007194,0.6581654676258992,304201.56255729066,0.11366184615540004,1.0,162028.4966028261,0.05754911802335437,0.0018,True,0.27938329230878,0.49502666666666684,0.5049733333333332
533.0196985268927,0.666274623158616,282609.6022992381,0.10560775686469497,1.0,185190.85342976902,0.06527653229785489,0.0,True,0.2739254298052865,0.42288761904761907,0.5771123809523809
539.5070229530661,0.6743837786913326,260647.90207870695,0.09741128243698968,1.0,205605.70396555404,0.0719894416814355,0.0,True,0.2681878977058928,0.35074857142857135,0.6492514285714286
545.9943473792395,0.6824929342240493,238846.75441009336,0.0892144340464263,1.0,226787.4785969709,0.07881294422227483,0.0,True,0.26245010383249845,0.2786095238095236,0.7213904761904764
552.4816718054128,0.6906020897567661,217551.83395780486,0.08123292293592024,1.0,248756.14362439513,0.08579562091346522,0.0,True,0.2568630460551442,0.20647047619047582,0.7935295238095241
558.9689962315862,0.6987112452894827,196373.95702139978,0.07331003882451512,1.0,270433.84168541373,0.0926250442503397,0.0,True,0.2513170271771606,0.13433142857142807,0.8656685714285719
565.4563206577595,0.7068204008221994,174368.566542601,0.06509101393147523,1.0,291794.6746516274,0.09919660832451803,0.0,True,0.24556370975203268,0.062192380952380326,0.9378076190476197
571.9436450839329,0.7149295563549161,152852.09598689474,0.05701838856818808,1.0,312999.5466171509,0.10564402436981836,0.0,True,0.23991287199773167,0.0,1.0
578.4309695101063,0.7230387118876328,131268.66315827976,0.04890778763602597,0.999,335068.5186516937,0.1122506176954925,0.0,False,0.2340354513452182,0.0,1.0
584.9182939362795,0.7311478674203493,110610.13072876415,0.04114476927713549,0.9964,354814.9692575774,0.11803943497903265,0.0,False,0.22808133849399487,0.0,1.0
591.4056183624529,0.7392570229530661,89497.13849609604,0.033222420146425624,0.9866,377836.4371167196,0.1247360564579114,0.0,False,0.22057569410249794,0.0,1.0
597.8929427886262,0.7473661784857828,67388.50719619231,0.024939071913830636,0.9456,397551.9834447164,0.13045506651630745,0.0,False,0.20657735033968144,0.0,1.0
604.3802672147996,0.7554753340184994,46655.160705824856,0.017164719644637495,0.8714,418997.7200425572,0.13647607369995454,0.0,False,0.18629530375124623,0.0,1.0
610.8675916409729,0.7635844895512162,25483.609067829293,0.009228129463328221,0.7332,440802.7235549,0.14250053987328531,0.0,False,0.15309969062432974,0.0,1.0
617.3549160671463,0.7716936450839329,3547.0113209513493,0.0009988422117898092,0.5358,463180.5820546885,0.14880767640992262,0.0,False,0.10785918954825288,0.0,1.0
